Id,ActivityDate,TotalSteps,TotalDistance,Calories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,HasActivityData,HasSleepData
2026352035,2016-04-08,3762.0,2.32999992370605,1425.0,2.0,521.0,548.0,True,True
2026352035,2016-04-09,3098.0,1.91999995708466,1413.0,2.0,490.0,555.0,True,True
2026352035,2016-04-10,5142.0,3.19000005722046,1515.0,2.0,504.0,556.0,True,True
2026352035,2016-04-11,3279.0,2.02999997138977,1405.0,2.0,541.0,582.0,True,True
2026352035,2016-04-12,4414.0,2.74000000953674,1459.0,1.0,341.0,354.0,True,True
2026352035,2016-04-12,4414.0,2.74000000953674,1459.0,1.0,503.0,546.0,True,True
2026352035,2016-04-13,4993.0,3.09999990463257,1521.0,1.0,531.0,565.0,True,True
2026352035,2016-04-14,3335.0,2.0699999332428,1431.0,1.0,545.0,568.0,True,True
2026352035,2016-04-15,3821.0,2.36999988555908,1444.0,1.0,523.0,573.0,True,True
2026352035,2016-04-16,2547.0,1.58000004291534,1373.0,1.0,524.0,567.0,True,True
2026352035,2016-04-17,838.0,0.519999980926514,1214.0,1.0,437.0,498.0,True,True
2026352035,2016-04-18,3325.0,2.05999994277954,1419.0,,0.0,0.0,True,False
2026352035,2016-04-19,2424.0,1.5,1356.0,1.0,498.0,540.0,True,True
2026352035,2016-04-20,7222.0,4.48000001907349,1667.0,1.0,461.0,510.0,True,True
2026352035,2016-04-21,2467.0,1.52999997138977,1370.0,1.0,477.0,514.0,True,True
2026352035,2016-04-22,2915.0,1.80999994277954,1399.0,1.0,520.0,545.0,True,True
2026352035,2016-04-23,12357.0,7.71000003814697,1916.0,1.0,522.0,554.0,True,True
2026352035,2016-04-24,3490.0,2.16000008583069,1401.0,1.0,555.0,591.0,True,True
2026352035,2016-04-25,6017.0,3.73000001907349,1576.0,1.0,506.0,531.0,True,True
2026352035,2016-04-26,5933.0,3.6800000667572,1595.0,,0.0,0.0,True,False
2026352035,2016-04-27,6088.0,3.76999998092651,1593.0,1.0,508.0,545.0,True,True
2026352035,2016-04-28,6375.0,3.95000004768372,1649.0,1.0,513.0,545.0,True,True
2026352035,2016-04-29,7604.0,4.71000003814697,1692.0,1.0,490.0,510.0,True,True
2026352035,2016-04-30,4729.0,2.9300000667572,1506.0,1.0,573.0,607.0,True,True
2026352035,2016-05-01,3609.0,2.27999997138977,1447.0,1.0,527.0,546.0,True,True
2026352035,2016-05-02,7018.0,4.34999990463257,1690.0,1.0,511.0,543.0,True,True
2026352035,2016-05-03,5992.0,3.72000002861023,1604.0,,0.0,0.0,True,False
2026352035,2016-05-04,6564.0,4.07000017166138,1658.0,1.0,538.0,560.0,True,True
2026352035,2016-05-05,12167.0,7.53999996185303,1926.0,1.0,468.0,485.0,True,True
2026352035,2016-05-06,8198.0,5.07999992370605,1736.0,1.0,524.0,548.0,True,True
2026352035,2016-05-07,4193.0,2.59999990463257,1491.0,1.0,511.0,521.0,True,True
2026352035,2016-05-08,5528.0,3.45000004768372,1555.0,1.0,541.0,568.0,True,True
2026352035,2016-05-09,10685.0,6.61999988555908,1869.0,1.0,531.0,556.0,True,True
2026352035,2016-05-10,254.0,0.159999996423721,1141.0,1.0,357.0,380.0,True,True
2026352035,2016-05-11,8580.0,5.32000017166138,1698.0,1.0,523.0,553.0,True,True
2026352035,2016-05-12,8891.0,5.51000022888184,1364.0,1.0,456.0,485.0,True,True
2320127002,2016-04-01,0.0,0.0,1324.0,,0.0,0.0,True,False
2320127002,2016-04-02,0.0,0.0,1324.0,,0.0,0.0,True,False
2320127002,2016-04-03,0.0,0.0,1324.0,,0.0,0.0,True,False
2320127002,2016-04-04,0.0,0.0,1324.0,,0.0,0.0,True,False
2320127002,2016-04-05,4931.0,3.3199999332428,1708.0,,0.0,0.0,True,False
2320127002,2016-04-06,6999.0,4.71999979019165,1950.0,,0.0,0.0,True,False
2320127002,2016-04-07,1846.0,1.24000000953674,1508.0,,0.0,0.0,True,False
2320127002,2016-04-08,3417.0,2.29999995231628,1625.0,,0.0,0.0,True,False
2320127002,2016-04-09,4863.0,3.27999997138977,1772.0,,0.0,0.0,True,False
2320127002,2016-04-10,2277.0,1.52999997138977,1530.0,,0.0,0.0,True,False
2320127002,2016-04-11,11230.0,7.67000007629395,2206.0,,0.0,0.0,True,False
2320127002,2016-04-12,10725.0,7.48999977111816,2124.0,,0.0,0.0,True,False
2320127002,2016-04-13,7275.0,4.90000009536743,2003.0,,0.0,0.0,True,False
2320127002,2016-04-14,3973.0,2.6800000667572,1696.0,,0.0,0.0,True,False
2320127002,2016-04-15,5205.0,3.50999999046326,1801.0,,0.0,0.0,True,False
2320127002,2016-04-16,5057.0,3.41000008583069,1724.0,,0.0,0.0,True,False
2320127002,2016-04-17,6198.0,4.17999982833862,1852.0,,0.0,0.0,True,False
2320127002,2016-04-18,6559.0,4.42000007629395,1905.0,,0.0,0.0,True,False
2320127002,2016-04-19,5997.0,4.03999996185303,1811.0,,0.0,0.0,True,False
2320127002,2016-04-20,7192.0,4.84999990463257,1922.0,,0.0,0.0,True,False
2320127002,2016-04-21,3404.0,2.28999996185303,1610.0,,0.0,0.0,True,False
2320127002,2016-04-22,5583.0,3.75999999046326,1851.0,,0.0,0.0,True,False
2320127002,2016-04-23,5079.0,3.42000007629395,1804.0,1.0,61.0,69.0,True,True
2320127002,2016-04-24,4165.0,2.80999994277954,1725.0,,0.0,0.0,True,False
2320127002,2016-04-25,3588.0,2.42000007629395,1654.0,,0.0,0.0,True,False
2320127002,2016-04-26,3409.0,2.29999995231628,1632.0,,0.0,0.0,True,False
2320127002,2016-04-27,1715.0,1.1599999666214,1481.0,,0.0,0.0,True,False
2320127002,2016-04-28,1532.0,1.02999997138977,1473.0,,0.0,0.0,True,False
2320127002,2016-04-29,924.0,0.620000004768372,1410.0,,0.0,0.0,True,False
2320127002,2016-04-30,4571.0,3.07999992370605,1779.0,,0.0,0.0,True,False
2320127002,2016-05-01,772.0,0.519999980926514,1403.0,,0.0,0.0,True,False
2320127002,2016-05-02,3634.0,2.45000004768372,1613.0,,0.0,0.0,True,False
2320127002,2016-05-03,7443.0,5.01999998092651,1878.0,,0.0,0.0,True,False
2320127002,2016-05-04,1201.0,0.810000002384186,1426.0,,0.0,0.0,True,False
2320127002,2016-05-05,5202.0,3.50999999046326,1780.0,,0.0,0.0,True,False
2320127002,2016-05-06,4878.0,3.28999996185303,1742.0,,0.0,0.0,True,False
2320127002,2016-05-07,7379.0,4.96999979019165,1972.0,,0.0,0.0,True,False
2320127002,2016-05-08,5161.0,3.48000001907349,1821.0,,0.0,0.0,True,False
2320127002,2016-05-09,3090.0,2.07999992370605,1630.0,,0.0,0.0,True,False
2320127002,2016-05-10,6227.0,4.19999980926514,1899.0,,0.0,0.0,True,False
2320127002,2016-05-11,6424.0,4.32999992370605,1903.0,,0.0,0.0,True,False
2320127002,2016-05-12,2661.0,1.78999996185303,1125.0,,0.0,0.0,True,False
2347167796,2016-03-11,0.0,,0.0,1.0,14.0,17.0,False,True
2347167796,2016-03-12,0.0,,0.0,2.0,474.0,499.0,False,True
2347167796,2016-03-13,0.0,,0.0,2.0,577.0,620.0,False,True
2347167796,2016-03-14,0.0,,0.0,2.0,432.0,468.0,False,True
2347167796,2016-03-15,0.0,,0.0,2.0,501.0,565.0,False,True
2347167796,2016-03-16,0.0,,0.0,3.0,446.0,475.0,False,True
2347167796,2016-03-17,0.0,,0.0,1.0,383.0,413.0,False,True
2347167796,2016-03-18,0.0,,0.0,2.0,435.0,536.0,False,True
2347167796,2016-03-19,0.0,,0.0,2.0,250.0,261.0,False,True
2347167796,2016-03-20,0.0,,0.0,2.0,529.0,585.0,False,True
2347167796,2016-03-21,0.0,,0.0,2.0,452.0,484.0,False,True
2347167796,2016-03-22,0.0,,0.0,2.0,488.0,523.0,False,True
2347167796,2016-03-23,0.0,,0.0,2.0,449.0,493.0,False,True
2347167796,2016-03-24,0.0,,0.0,2.0,435.0,491.0,False,True
2347167796,2016-03-25,0.0,,0.0,1.0,313.0,350.0,False,True
2347167796,2016-03-27,0.0,,0.0,1.0,107.0,144.0,False,True
2347167796,2016-03-28,0.0,,0.0,2.0,516.0,560.0,False,True
2347167796,2016-03-29,10272.0,6.78999996185303,2041.0,2.0,422.0,472.0,True,True
2347167796,2016-03-30,10533.0,7.09999990463257,2187.0,2.0,472.0,514.0,True,True
2347167796,2016-03-31,6760.0,4.46999979019165,1929.0,2.0,517.0,577.0,True,True
2347167796,2016-04-01,8328.0,5.51000022888184,1935.0,1.0,374.0,391.0,True,True
2347167796,2016-04-02,15459.0,10.2200002670288,2438.0,2.0,417.0,463.0,True,True
2347167796,2016-04-03,7485.0,4.94999980926514,2035.0,2.0,579.0,625.0,True,True
2347167796,2016-04-04,10254.0,6.80000019073486,2099.0,2.0,472.0,525.0,True,True
2347167796,2016-04-05,10114.0,6.82000017166138,2096.0,2.0,395.0,448.0,True,True
2347167796,2016-04-06,11107.0,7.34000015258789,2058.0,1.0,372.0,425.0,True,True
2347167796,2016-04-07,10320.0,6.84999990463257,2338.0,1.0,70.0,76.0,True,True
2347167796,2016-04-08,10209.0,6.75,2104.0,1.0,380.0,405.0,True,True
2347167796,2016-04-09,16081.0,10.6300001144409,2488.0,1.0,18.0,21.0,True,True
2347167796,2016-04-10,10078.0,6.82999992370605,2164.0,2.0,601.0,659.0,True,True
2347167796,2016-04-11,10001.0,6.6100001335144,2009.0,1.0,353.0,399.0,True,True
2347167796,2016-04-12,10113.0,6.82999992370605,2344.0,,0.0,0.0,True,False
2347167796,2016-04-13,10352.0,7.01000022888184,2038.0,1.0,467.0,531.0,True,True
2347167796,2016-04-14,10129.0,6.69999980926514,2010.0,1.0,445.0,489.0,True,True
2347167796,2016-04-15,10465.0,6.92000007629395,2133.0,1.0,452.0,504.0,True,True
2347167796,2016-04-16,22244.0,15.0799999237061,2670.0,,0.0,0.0,True,False
2347167796,2016-04-17,5472.0,3.61999988555908,1882.0,1.0,556.0,602.0,True,True
2347167796,2016-04-18,8247.0,5.44999980926514,1944.0,1.0,500.0,557.0,True,True
2347167796,2016-04-19,6711.0,4.44000005722046,2346.0,1.0,465.0,514.0,True,True
2347167796,2016-04-20,10999.0,7.26999998092651,2198.0,,0.0,0.0,True,False
2347167796,2016-04-21,10080.0,6.75,2048.0,1.0,460.0,484.0,True,True
2347167796,2016-04-22,7804.0,5.15999984741211,1946.0,1.0,405.0,461.0,True,True
2347167796,2016-04-23,16901.0,11.3699998855591,2629.0,1.0,374.0,386.0,True,True
2347167796,2016-04-24,9471.0,6.26000022888184,2187.0,1.0,442.0,459.0,True,True
2347167796,2016-04-25,9482.0,6.38000011444092,2095.0,1.0,433.0,471.0,True,True
2347167796,2016-04-26,5980.0,3.95000004768372,1861.0,1.0,436.0,490.0,True,True
2347167796,2016-04-27,11423.0,7.57999992370605,2194.0,1.0,448.0,499.0,True,True
2347167796,2016-04-28,5439.0,3.59999990463257,1854.0,1.0,408.0,450.0,True,True
2347167796,2016-04-29,42.0,0.0299999993294477,403.0,1.0,411.0,473.0,True,True
2873212765,2016-04-01,890.0,0.600000023841858,1335.0,,0.0,0.0,True,False
2873212765,2016-04-02,2214.0,1.49000000953674,1559.0,,0.0,0.0,True,False
2873212765,2016-04-03,7640.0,5.13000011444092,1845.0,,0.0,0.0,True,False
2873212765,2016-04-04,9713.0,6.53000020980835,2046.0,,0.0,0.0,True,False
2873212765,2016-04-05,8432.0,5.67000007629395,1953.0,,0.0,0.0,True,False
2873212765,2016-04-06,7350.0,4.94000005722046,1910.0,,0.0,0.0,True,False
2873212765,2016-04-07,9353.0,6.30999994277954,2035.0,,0.0,0.0,True,False
2873212765,2016-04-08,7157.0,4.80999994277954,1944.0,,0.0,0.0,True,False
2873212765,2016-04-09,14103.0,9.5600004196167,2257.0,,0.0,0.0,True,False
2873212765,2016-04-10,5290.0,3.54999995231628,1724.0,,0.0,0.0,True,False
2873212765,2016-04-11,7497.0,5.03999996185303,1741.0,,0.0,0.0,True,False
2873212765,2016-04-12,8796.0,5.90999984741211,1982.0,,0.0,0.0,True,False
2873212765,2016-04-13,7618.0,5.11999988555908,2004.0,,0.0,0.0,True,False
2873212765,2016-04-14,7910.0,5.32000017166138,1893.0,,0.0,0.0,True,False
2873212765,2016-04-15,8482.0,5.69999980926514,2063.0,,0.0,0.0,True,False
2873212765,2016-04-16,9685.0,6.65000009536743,2148.0,,0.0,0.0,True,False
2873212765,2016-04-17,2524.0,1.70000004768372,1529.0,,0.0,0.0,True,False
2873212765,2016-04-18,7762.0,5.23999977111816,1890.0,,0.0,0.0,True,False
2873212765,2016-04-19,7948.0,5.36999988555908,1956.0,,0.0,0.0,True,False
2873212765,2016-04-20,9202.0,6.30000019073486,2094.0,,0.0,0.0,True,False
2873212765,2016-04-21,8859.0,5.98000001907349,1970.0,,0.0,0.0,True,False
2873212765,2016-04-22,7286.0,4.90000009536743,2241.0,,0.0,0.0,True,False
2873212765,2016-04-23,9317.0,6.34999990463257,2021.0,,0.0,0.0,True,False
2873212765,2016-04-24,6873.0,4.67999982833862,1898.0,,0.0,0.0,True,False
2873212765,2016-04-25,7373.0,4.94999980926514,1907.0,,0.0,0.0,True,False
2873212765,2016-04-26,8242.0,5.53999996185303,1882.0,,0.0,0.0,True,False
2873212765,2016-04-27,3516.0,2.35999989509583,1966.0,,0.0,0.0,True,False
2873212765,2016-04-28,7913.0,5.40999984741211,1835.0,,0.0,0.0,True,False
2873212765,2016-04-29,7365.0,4.94999980926514,1780.0,,0.0,0.0,True,False
2873212765,2016-04-30,8452.0,5.67999982833862,1830.0,,0.0,0.0,True,False
2873212765,2016-05-01,7399.0,4.96999979019165,1739.0,,0.0,0.0,True,False
2873212765,2016-05-02,7525.0,5.05999994277954,1878.0,,0.0,0.0,True,False
2873212765,2016-05-03,7412.0,4.98000001907349,1906.0,,0.0,0.0,True,False
2873212765,2016-05-04,8278.0,5.55999994277954,2015.0,,0.0,0.0,True,False
2873212765,2016-05-05,8314.0,5.6100001335144,1971.0,,0.0,0.0,True,False
2873212765,2016-05-06,7063.0,4.75,1910.0,,0.0,0.0,True,False
2873212765,2016-05-07,4940.0,3.38000011444092,1897.0,,0.0,0.0,True,False
2873212765,2016-05-08,8168.0,5.53999996185303,2096.0,,0.0,0.0,True,False
2873212765,2016-05-09,7726.0,5.19000005722046,1906.0,,0.0,0.0,True,False
2873212765,2016-05-10,8275.0,5.55999994277954,1962.0,,0.0,0.0,True,False
2873212765,2016-05-11,6440.0,4.32999992370605,1826.0,,0.0,0.0,True,False
2873212765,2016-05-12,7566.0,5.1100001335144,1431.0,,0.0,0.0,True,False
2891001357,2016-03-29,0.0,0.0,1920.0,,0.0,0.0,True,False
2891001357,2016-03-30,0.0,0.0,1920.0,,0.0,0.0,True,False
2891001357,2016-03-31,0.0,0.0,1920.0,,0.0,0.0,True,False
2891001357,2016-04-01,0.0,0.0,4562.0,,0.0,0.0,True,False
2891001357,2016-04-02,4126.0,3.22000002861023,2881.0,,0.0,0.0,True,False
2891001357,2016-04-03,0.0,0.0,1920.0,,0.0,0.0,True,False
2891001357,2016-04-04,0.0,0.0,1920.0,,0.0,0.0,True,False
2891001357,2016-04-05,2063.0,1.61000001430511,1144.0,,0.0,0.0,True,False
3372868164,2016-04-01,5785.0,3.95000004768372,1852.0,,0.0,0.0,True,False
3372868164,2016-04-02,7625.0,5.23000001907349,2069.0,,0.0,0.0,True,False
3372868164,2016-04-03,4706.0,3.21000003814697,1816.0,,0.0,0.0,True,False
3372868164,2016-04-04,5861.0,4.01999998092651,1878.0,,0.0,0.0,True,False
3372868164,2016-04-05,4460.0,3.03999996185303,1787.0,,0.0,0.0,True,False
3372868164,2016-04-06,6406.0,4.3899998664856,2010.0,,0.0,0.0,True,False
3372868164,2016-04-07,7392.0,5.09999990463257,2038.0,,0.0,0.0,True,False
3372868164,2016-04-08,5551.0,3.78999996185303,1815.0,,0.0,0.0,True,False
3372868164,2016-04-09,8827.0,6.25,2062.0,,0.0,0.0,True,False
3372868164,2016-04-10,4662.0,3.1800000667572,1276.0,,0.0,0.0,True,False
3372868164,2016-04-12,4747.0,3.24000000953674,1788.0,,0.0,0.0,True,False
3372868164,2016-04-13,9715.0,6.63000011444092,2093.0,,0.0,0.0,True,False
3372868164,2016-04-14,8844.0,6.03000020980835,2065.0,,0.0,0.0,True,False
3372868164,2016-04-15,7451.0,5.07999992370605,1908.0,,0.0,0.0,True,False
3372868164,2016-04-16,6905.0,4.73000001907349,1908.0,,0.0,0.0,True,False
3372868164,2016-04-17,8199.0,5.88000011444092,1964.0,,0.0,0.0,True,False
3372868164,2016-04-18,6798.0,4.6399998664856,2014.0,,0.0,0.0,True,False
3372868164,2016-04-19,7711.0,5.26000022888184,1985.0,,0.0,0.0,True,False
3372868164,2016-04-20,4880.0,3.32999992370605,1867.0,,0.0,0.0,True,False
3372868164,2016-04-21,8857.0,6.07000017166138,2124.0,,0.0,0.0,True,False
3372868164,2016-04-22,3843.0,2.61999988555908,1669.0,,0.0,0.0,True,False
3372868164,2016-04-23,7396.0,5.07000017166138,1995.0,,0.0,0.0,True,False
3372868164,2016-04-24,6731.0,4.59000015258789,1921.0,,0.0,0.0,True,False
3372868164,2016-04-25,5995.0,4.09000015258789,2010.0,,0.0,0.0,True,False
3372868164,2016-04-26,8283.0,5.78999996185303,2057.0,,0.0,0.0,True,False
3372868164,2016-04-27,7904.0,5.42000007629395,2095.0,,0.0,0.0,True,False
3372868164,2016-04-28,5512.0,3.75999999046326,1972.0,,0.0,0.0,True,False
3372868164,2016-04-29,9135.0,6.23000001907349,2044.0,,0.0,0.0,True,False
3372868164,2016-04-30,5250.0,3.57999992370605,1946.0,,0.0,0.0,True,False
3372868164,2016-05-01,3077.0,2.09999990463257,1237.0,,0.0,0.0,True,False
3977333714,2016-03-13,0.0,,0.0,1.0,304.0,475.0,False,True
3977333714,2016-03-14,0.0,,0.0,2.0,303.0,421.0,False,True
3977333714,2016-03-15,0.0,,0.0,2.0,257.0,387.0,False,True
3977333714,2016-03-16,0.0,,0.0,2.0,208.0,321.0,False,True
3977333714,2016-03-17,0.0,,0.0,1.0,356.0,481.0,False,True
3977333714,2016-04-01,4499.0,3.00999999046326,1288.0,1.0,297.0,430.0,True,True
3977333714,2016-04-02,7618.0,5.09999990463257,1490.0,1.0,199.0,290.0,True,True
3977333714,2016-04-03,11508.0,7.69999980926514,1630.0,1.0,222.0,359.0,True,True
3977333714,2016-04-04,11943.0,7.98999977111816,1648.0,1.0,205.0,374.0,True,True
3977333714,2016-04-05,12303.0,8.22999954223633,1649.0,1.0,378.0,486.0,True,True
3977333714,2016-04-06,15425.0,10.3199996948242,1783.0,1.0,296.0,426.0,True,True
3977333714,2016-04-07,8422.0,5.63000011444092,1431.0,1.0,221.0,405.0,True,True
3977333714,2016-04-08,10226.0,6.84000015258789,1524.0,1.0,305.0,480.0,True,True
3977333714,2016-04-09,14583.0,9.76000022888184,1697.0,1.0,273.0,418.0,True,True
3977333714,2016-04-10,3573.0,2.39000010490417,1232.0,1.0,293.0,452.0,True,True
3977333714,2016-04-11,3108.0,2.14000010490417,1223.0,1.0,282.0,415.0,True,True
3977333714,2016-04-12,8856.0,5.98000001907349,1450.0,1.0,274.0,469.0,True,True
3977333714,2016-04-13,10035.0,6.71000003814697,1495.0,2.0,295.0,456.0,True,True
3977333714,2016-04-14,7641.0,5.1100001335144,1433.0,1.0,291.0,397.0,True,True
3977333714,2016-04-15,9010.0,6.05999994277954,1468.0,1.0,424.0,556.0,True,True
3977333714,2016-04-16,13459.0,9.0,1625.0,1.0,283.0,510.0,True,True
3977333714,2016-04-17,10415.0,6.96999979019165,1529.0,1.0,381.0,566.0,True,True
3977333714,2016-04-18,11663.0,7.80000019073486,1584.0,2.0,412.0,522.0,True,True
3977333714,2016-04-19,12414.0,8.77999973297119,1638.0,1.0,219.0,395.0,True,True
3977333714,2016-04-20,11658.0,7.82999992370605,1554.0,2.0,152.0,305.0,True,True
3977333714,2016-04-21,6093.0,4.07999992370605,1397.0,1.0,332.0,512.0,True,True
3977333714,2016-04-22,8911.0,5.96000003814697,1481.0,1.0,355.0,476.0,True,True
3977333714,2016-04-23,12058.0,8.06999969482422,1638.0,1.0,235.0,372.0,True,True
3977333714,2016-04-24,14112.0,10.0,1655.0,1.0,310.0,526.0,True,True
3977333714,2016-04-25,11177.0,8.47999954223633,1570.0,1.0,262.0,467.0,True,True
3977333714,2016-04-26,11388.0,7.61999988555908,1551.0,1.0,250.0,371.0,True,True
3977333714,2016-04-27,7193.0,5.03999996185303,1377.0,1.0,349.0,540.0,True,True
3977333714,2016-04-28,7114.0,4.88000011444092,1407.0,1.0,261.0,423.0,True,True
3977333714,2016-04-29,10645.0,7.75,1545.0,1.0,333.0,478.0,True,True
3977333714,2016-04-30,13238.0,9.19999980926514,1650.0,1.0,237.0,382.0,True,True
3977333714,2016-05-01,10414.0,7.07000017166138,1501.0,1.0,383.0,626.0,True,True
3977333714,2016-05-02,16520.0,11.0500001907349,1760.0,1.0,230.0,384.0,True,True
3977333714,2016-05-03,14335.0,9.59000015258789,1710.0,1.0,292.0,500.0,True,True
3977333714,2016-05-04,13559.0,9.4399995803833,1628.0,1.0,213.0,336.0,True,True
3977333714,2016-05-05,12312.0,8.57999992370605,1618.0,1.0,318.0,480.0,True,True
3977333714,2016-05-06,11677.0,8.27999973297119,1590.0,1.0,323.0,512.0,True,True
3977333714,2016-05-07,11550.0,7.73000001907349,1574.0,1.0,237.0,443.0,True,True
3977333714,2016-05-08,13585.0,9.09000015258789,1633.0,2.0,259.0,456.0,True,True
3977333714,2016-05-09,14687.0,10.0799999237061,1667.0,,0.0,0.0,True,False
3977333714,2016-05-10,13072.0,8.77999973297119,1630.0,1.0,312.0,452.0,True,True
3977333714,2016-05-11,746.0,0.5,52.0,,0.0,0.0,True,False
4020332650,2016-03-12,5543.0,3.97000002861023,2990.0,2.0,384.0,429.0,True,True
4020332650,2016-03-13,3226.0,2.30999994277954,2480.0,2.0,505.0,533.0,True,True
4020332650,2016-03-14,3023.0,2.17000007629395,2570.0,1.0,265.0,290.0,True,True
4020332650,2016-03-15,5906.0,4.23000001907349,3016.0,1.0,331.0,341.0,True,True
4020332650,2016-03-16,12483.0,8.98999977111816,3830.0,1.0,459.0,493.0,True,True
4020332650,2016-03-17,8940.0,6.40999984741211,3706.0,1.0,374.0,407.0,True,True
4020332650,2016-03-18,368.0,0.259999990463257,2024.0,,0.0,0.0,True,False
4020332650,2016-03-19,5702.0,4.09000015258789,2980.0,,0.0,0.0,True,False
4020332650,2016-03-20,10330.0,7.40999984741211,3728.0,,0.0,0.0,True,False
4020332650,2016-03-21,8778.0,6.28999996185303,3348.0,,0.0,0.0,True,False
4020332650,2016-03-22,6662.0,4.78000020980835,3162.0,,0.0,0.0,True,False
4020332650,2016-03-23,6309.0,4.51999998092651,3140.0,,0.0,0.0,True,False
4020332650,2016-03-24,1951.0,1.4099999666214,1980.0,,0.0,0.0,True,False
4020332650,2016-03-25,5563.0,3.99000000953674,3681.0,,0.0,0.0,True,False
4020332650,2016-03-26,4370.0,3.13000011444092,3444.0,,0.0,0.0,True,False
4020332650,2016-03-27,7144.0,5.11999988555908,3510.0,,0.0,0.0,True,False
4020332650,2016-03-28,2106.0,1.50999999046326,4010.0,,0.0,0.0,True,False
4020332650,2016-03-29,4152.0,2.98000001907349,2976.0,,0.0,0.0,True,False
4020332650,2016-03-30,5400.0,3.86999988555908,3418.0,2.0,366.0,387.0,True,True
4020332650,2016-03-31,7428.0,5.32999992370605,3439.0,1.0,259.0,268.0,True,True
4020332650,2016-04-01,5351.0,3.83999991416931,3338.0,3.0,429.0,450.0,True,True
4020332650,2016-04-02,4299.0,3.09999990463257,2892.0,2.0,499.0,508.0,True,True
4020332650,2016-04-03,6107.0,4.38000011444092,3313.0,2.0,387.0,399.0,True,True
4020332650,2016-04-04,6429.0,4.59999990463257,3118.0,1.0,463.0,478.0,True,True
4020332650,2016-04-05,6880.0,4.92999982833862,2966.0,,0.0,0.0,True,False
4020332650,2016-04-06,7476.0,5.3600001335144,3253.0,1.0,245.0,257.0,True,True
4020332650,2016-04-07,6581.0,4.71999979019165,3032.0,,0.0,0.0,True,False
4020332650,2016-04-08,10480.0,7.51000022888184,4034.0,,0.0,0.0,True,False
4020332650,2016-04-09,7734.0,5.55000019073486,3264.0,,0.0,0.0,True,False
4020332650,2016-04-10,5129.0,3.6800000667572,2817.0,1.0,74.0,74.0,True,True
4020332650,2016-04-11,2993.0,2.15000009536743,2507.0,2.0,426.0,438.0,True,True
4020332650,2016-04-12,8539.0,6.11999988555908,3654.0,1.0,501.0,541.0,True,True
4020332650,2016-04-13,0.0,0.0,1981.0,,0.0,0.0,True,False
4020332650,2016-04-14,108.0,0.0799999982118607,2011.0,,0.0,0.0,True,False
4020332650,2016-04-15,1882.0,1.35000002384186,2951.0,,0.0,0.0,True,False
4020332650,2016-04-16,1982.0,1.41999995708466,3051.0,1.0,77.0,77.0,True,True
4020332650,2016-04-17,16.0,0.0099999997764825,1990.0,,0.0,0.0,True,False
4020332650,2016-04-18,62.0,0.0399999991059303,1995.0,,0.0,0.0,True,False
4020332650,2016-04-19,0.0,0.0,1980.0,,0.0,0.0,True,False
4020332650,2016-04-20,0.0,0.0,1980.0,,0.0,0.0,True,False
4020332650,2016-04-21,0.0,0.0,1980.0,,0.0,0.0,True,False
4020332650,2016-04-22,0.0,0.0,1980.0,,0.0,0.0,True,False
4020332650,2016-04-23,0.0,0.0,1980.0,,0.0,0.0,True,False
4020332650,2016-04-24,0.0,0.0,1980.0,,0.0,0.0,True,False
4020332650,2016-04-25,0.0,0.0,1980.0,,0.0,0.0,True,False
4020332650,2016-04-26,0.0,0.0,1980.0,,0.0,0.0,True,False
4020332650,2016-04-27,0.0,0.0,1980.0,,0.0,0.0,True,False
4020332650,2016-04-28,0.0,0.0,1980.0,,0.0,0.0,True,False
4020332650,2016-04-29,0.0,0.0,1980.0,,0.0,0.0,True,False
4020332650,2016-04-30,0.0,0.0,1980.0,,0.0,0.0,True,False
4020332650,2016-05-01,0.0,0.0,1980.0,,0.0,0.0,True,False
4020332650,2016-05-02,475.0,0.340000003576279,2207.0,,0.0,0.0,True,False
4020332650,2016-05-03,4496.0,3.22000002861023,2828.0,1.0,322.0,332.0,True,True
4020332650,2016-05-04,10252.0,7.34999990463257,3879.0,1.0,478.0,536.0,True,True
4020332650,2016-05-05,11728.0,8.43000030517578,3429.0,1.0,226.0,248.0,True,True
4020332650,2016-05-06,4369.0,3.13000011444092,2704.0,1.0,385.0,408.0,True,True
4020332650,2016-05-07,6132.0,4.40000009536743,2975.0,,0.0,0.0,True,False
4020332650,2016-05-08,5862.0,4.19999980926514,3089.0,1.0,364.0,402.0,True,True
4020332650,2016-05-09,4556.0,3.26999998092651,2785.0,,0.0,0.0,True,False
4020332650,2016-05-10,5546.0,3.98000001907349,2926.0,1.0,442.0,494.0,True,True
4020332650,2016-05-11,3689.0,2.65000009536743,2645.0,,0.0,0.0,True,False
4020332650,2016-05-12,590.0,0.419999986886978,1120.0,,0.0,0.0,True,False
4057192912,2016-03-12,0.0,0.0,1777.0,,0.0,0.0,True,False
4057192912,2016-03-13,0.0,0.0,1777.0,,0.0,0.0,True,False
4057192912,2016-03-14,8433.0,6.23000001907349,2453.0,,0.0,0.0,True,False
4057192912,2016-03-15,0.0,0.0,1776.0,,0.0,0.0,True,False
4057192912,2016-03-16,2139.0,1.55999994277954,1935.0,,0.0,0.0,True,False
4057192912,2016-03-17,0.0,0.0,1776.0,,0.0,0.0,True,False
4057192912,2016-03-18,949.0,0.689999997615814,1870.0,,0.0,0.0,True,False
